Domain Code,Domain,Area Code,Area,Indicator Code,Indicator,Source Code,FAO Source,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3024","European Union Labour force survey","2007","2007","1000 persons","908","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2007","2007","%","56.7","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2007","2007","%","60.6","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2007","2007","%","2.5601608753","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2007","2007","%","4","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3024","European Union Labour force survey","2008","2008","1000 persons","854","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)
Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","106","Italy","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2008","2008","%","56.7","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2008","2008","%","61.2","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2008","2008","%","2.318015337","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2008","2008","%","3.7","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)
Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3024","European Union Labour force survey","2009","2009","1000 persons","838","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2009","2009","%","55.7","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2009","2009","%","60.7","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2009","2009","%","2.2842042446","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2009","2009","%","3.7","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3024","European Union Labour force survey","2010","2010","1000 persons","849","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2010","2010","%","55.2","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2010","2010","%","60.8","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2010","2010","%","2.3584625721","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2010","2010","%","3.8","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3024","European Union Labour force survey","2011","2011","1000 persons","832","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2011","2011","%","54.3","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2011","2011","%","59.7","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2011","2011","%","2.3671782017","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2011","2011","%","3.7","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3024","European Union Labour force survey","2012","2012","1000 persons","833","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2012","2012","%","55.9","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)
Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","106","Italy","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2012","2012","%","62.6","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)
Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2012","2012","%","2.4550015926","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2012","2012","%","3.7","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3024","European Union Labour force survey","2013","2013","1000 persons","799","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2013","2013","%","54.6","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2013","2013","%","62.5","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2013","2013","%","2.3798105717","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2013","2013","%","3.6","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3024","European Union Labour force survey","2014","2014","1000 persons","812","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2014","2014","%","55.1","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2014","2014","%","63.4","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2014","2014","%","2.419547081","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2014","2014","%","3.6","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3024","European Union Labour force survey","2015","2015","1000 persons","843","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2015","2015","%","55.6","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2015","2015","%","63.3","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2015","2015","%","2.5253119469","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2015","2015","%","3.8","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3024","European Union Labour force survey","2016","2016","1000 persons","884","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2016","2016","%","56.8","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2016","2016","%","64.4","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2016","2016","%","2.6458694935","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2016","2016","%","3.9","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3024","European Union Labour force survey","2017","2017","1000 persons","871","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2017","2017","%","58.1","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2017","2017","%","65.1","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2017","2017","%","2.5846953392","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2017","2017","%","3.8","X","International reliable sources","EU Labour Force Survey. Unemployment definition: Two criteria (not in employment and seeking)"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3023","Labour force survey","1977","1977","1000 persons","3130","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1977","1977","%","15.5","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3023","Labour force survey","1978","1978","1000 persons","3069","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1978","1978","%","15.2","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3023","Labour force survey","1979","1979","1000 persons","2989","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1979","1979","%","14.7","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3023","Labour force survey","1980","1980","1000 persons","2899","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1980","1980","%","14","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3023","Labour force survey","1981","1981","1000 persons","2732","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1981","1981","%","13.2","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3023","Labour force survey","1982","1982","1000 persons","2522","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1982","1982","%","12.2","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3023","Labour force survey","1990","1990","1000 persons","1896","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1990","1990","%","8.9","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3023","Labour force survey","1991","1991","1000 persons","1823","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1991","1991","%","8.4","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3023","Labour force survey","1992","1992","1000 persons","1743","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1992","1992","%","8.1","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3023","Labour force survey","1994","1994","1000 persons","1650","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1994","1994","%","3.8172192574","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1994","1994","%","8.1","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3023","Labour force survey","1995","1995","1000 persons","1548","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1995","1995","%","3.6958818436","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1995","1995","%","7.7","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3023","Labour force survey","1996","1996","1000 persons","1480","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1996","1996","%","3.4823429585","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1996","1996","%","7.3","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21066","Employment in agriculture","3023","Labour force survey","1997","1997","1000 persons","1291","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1997","1997","%","3.2841637135","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","106","Italy","21063","Share of employment in agriculture (% of total employment)","3023","Labour force survey","1997","1997","%","6.4","X","International reliable sources","Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","1996","1996","1000 persons","159","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1996","1996","%","0.6763284802","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","1996","1996","%","4.2","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","1997","1997","1000 persons","167","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1997","1997","%","0.8460787535","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","1997","1997","%","4.4","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","1998","1998","1000 persons","169","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1998","1998","%","0.7303906083","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","1998","1998","%","4.4","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","1999","1999","1000 persons","178","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1999","1999","%","0.9788443446","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","1999","1999","%","4.6","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2000","2000","1000 persons","181","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2000","2000","%","0.9748427868","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2000","2000","%","4.7","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2001","2001","1000 persons","170","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2001","2001","%","0.9809932709","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2001","2001","%","4.3","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2002","2002","1000 persons","168","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2002","2002","%","1.0021257401","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2002","2002","%","4.2","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2003","2003","1000 persons","167","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2003","2003","%","1.0094829798","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2003","2003","%","4.2","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2004","2004","1000 persons","153","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2004","2004","%","0.9647271633","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2004","2004","%","3.9","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2005","2005","1000 persons","154","X","International reliable sources","EU Labour Force Survey. Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2005","2005","%","1.0784901381","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2005","2005","%","3.9","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2006","2006","1000 persons","153","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2006","2006","%","1.0569583178","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2006","2006","%","3.8","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2007","2007","1000 persons","164","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2007","2007","%","1.0706018209","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2007","2007","%","4","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2008","2008","1000 persons","140","X","International reliable sources","EU Labour Force Survey. Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2008","2008","%","0.7590666413","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2008","2008","%","3.3","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2009","2009","1000 persons","131","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2009","2009","%","0.8294166327","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2009","2009","%","3.1","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2010","2010","1000 persons","139","X","International reliable sources","EU Labour Force Survey. Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","211","Switzerland","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2010","2010","%","78.9","X","International reliable sources","EU Labour Force Survey. Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","211","Switzerland","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2010","2010","%","81.6","X","International reliable sources","EU Labour Force Survey. Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2010","2010","%","1.2690355778","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2010","2010","%","3.3","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2011","2011","1000 persons","144","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2011","2011","%","79","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2011","2011","%","81.7","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2011","2011","%","1.4301429987","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2011","2011","%","3.4","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2012","2012","1000 persons","148","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2012","2012","%","80.1","X","International reliable sources","EU Labour Force Survey. Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","211","Switzerland","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2012","2012","%","82.7","X","International reliable sources","EU Labour Force Survey. Break in series: Methodology revised
[B] Break in series"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2012","2012","%","1.3568520546","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2012","2012","%","3.4","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2013","2013","1000 persons","150","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2013","2013","%","80.2","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2013","2013","%","83.2","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2013","2013","%","1.3444473743","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2013","2013","%","3.4","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21066","Employment in agriculture","3024","European Union Labour force survey","2014","2014","1000 persons","155","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2014","2014","%","81.1","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2014","2014","%","84.2","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2014","2014","%","1.3995246887","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","211","Switzerland","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","2014","2014","%","3.5","X","International reliable sources","EU Labour Force Survey"
